shortcode;id;text;created_at
CPn0rKFBL67;17902863331956128;I did this while in Germany for 1.5 years. I ran out of socks! had to purchase new.;1622740295
CPn0rKFBL67;17907766600825044;@sarahinnyc__  Without clothes I'm unexpressed.;1622743685
CPn0rKFBL67;17886039086162495;@onesta_style totally agree. Saying no new clothes is idealistic and irresponsible. There are many businesses around the world who need support, who employ good teams, and who sell clothes made to last.  Boycotting all new clothes is ridiculous and instead, I suggest spending good money on good quality clothes and buying them far less often. Wear them up. Don't buy clothes 'for best '! But clothes to wear every day.;1622744235
CPn0rKFBL67;18175468027140132;Yes! Did it, totally liberating ❤️;1622744603
CPn0rKFBL67;17892625307063431;Easy peasy! 😉 Did this for at least 400 days between 15 Feb 2020 and 31 March 2021 and included ANY (new & preloved) clothes. I haven’t bought much since but might just do this mini #nonewclothes challenge for fun 🙌;1622745822
CPn0rKFBL67;17848816436581351;@clairaudient wanna do this?? We could try customising old things - I'm dying to give Mary Benson's transfers a go!;1622749159
CPn0rKFBL67;17895633224106922;👏👏❤️❤️❤️;1622752864
CPn0rKFBL67;17875239173338756;Yes! I just signed the pledge. 💪🏽 I’ve never been a shopaholic so this isn’t a drastic change for me.;1622753538
CPn0rKFBL67;17931206308562801;@meaghansarah yes!;1622760554
CPn0rKFBL67;17873516810352411;@ebonyjhart I need to see this;1622774904
CPn0rKFBL67;17908524466892875;@ebonyjhart I needed to see this!!!! I’m going on a detox starting from now;1622774931
CPn0rKFBL67;17910544198755068;#stopshoppingstartswapping 😉🎉☺️;1622788943
CPn0rKFBL67;17916939478678062;#stopshoppingstartswapping 😉🎉☺️;1622789089
CPn0rKFBL67;17896370129078496;@therescuecollection we don't think so!;1622798381
CPn0rKFBL67;17908748611797294;@onesta_style we completely agree that small sustainable fashion businesses are at the heart of transforming the system! We encourage people to rethink their relationship with fashion, and part of this is supporting the positive changemakers, far beyond any short-term detox. Check out our designer initiative @fashionopenstudip to find out more. And keep up the great work!;1622798496
CPn0rKFBL67;17935013149526450;@anne_neill @the_redirectory @knitrose.wien @onesta_style @gwintledesigns @heidi.tulloch @hazelmezo Thank you so much for sharing your valuable thoughts and feedback for the organisers of these challenges! We completely agree that small sustainable businesses are part of the revolution, and encourage people to rethink their shopping habits and support the positive changemakers. Our designer initiative @fashionopenstudio is dedicated to celebrating small brands, and we have some exciting new projects coming up that aim to support the small businesses who are changing fashion for the better. This content is really about rekindling our relationship with fashion, and for many people, that might mean discovering exciting new ethical brands rather than big global retailers. Keep up the amazing work!;1622798866
CPn0rKFBL67;17878001978378824;@sustainable_fashion 💯% - we need to rethink “knee jerk reactions” There are many small Australian businesses doing the right thing - we cannot punish them as the Global Fatcats have buffers - they simply make 100 people here and 190 people there redundant all the same time still paying their “Executives handsomely”;1622804980
CPn0rKFBL67;17878079825473982;@fash_rev perhaps that message could have been included to begin with in the original post. Also what are the ramifications for the poor fashion workers in 3rd World Countries reliant on their income to support their families? At the beginning of COVID last year we had a conglomerate trying to cancel orders and seek payment relief on orders they had just taken until a public outcry;1622805228
CPn0rKFBL67;17908737553883406;@fash_rev woooo yeah me neither #nonewclothes;1622806713
CPn0rKFBL67;17917931698696629;@perle_camus;1622812999
CPn0rKFBL67;18027056539306528;I love thrifting... but isn't that still shopping?;1622814884
CPn0rKFBL67;17881429262268290;👏👏👏👏👏👏;1622819844
CPn0rKFBL67;17899575326018805;@fash_rev thankyou for taking the time to respond, it's really appreciated.  These brands have supported their workers throughout the past 14 months and continue to do so even when it means there is significant financial impact and mental load, not to mention they continually reinvest their profits back into making a difference for the future. There are lots of platform s supporting them and others on their journey and it's fantastic to see this with you too. All our concerns are raised as people are taking the pledge literally without contemplating nuance and the;1622831932
CPn0rKFBL67;17879681111360449;@the_redirectory associated negative impact of NOT supporting these businesses is serious 🙏🏼;1622832026
CPn0rKFBL67;17918183311697377;"@debbrady89 so very true. And they’re cancelling orders again. 
It would help those vulnerable workers if people demanded brands/labels pay their workers fairly and made better quality goods etc 
I only see this type of campaign having a negative effect on them and wasn’t @fash_rev set up to help them?";1622841622
CPn0rKFBL67;17922473089650370;@debbrady89 so well said. We need to aim at the cause of the problem not the small people who are actually offering solutions by creating sustainably and ethically.;1622841808
CPn0rKFBL67;17902774846952085;I am definitely not the target audience for this LOL. I go years between clothes shopping trips because I hate the process so much. I will wear my clothes threadbare or with holes before shopping.;1622908190
CPn0rKFBL67;17886745187156402;👏👏. Incredible.;1622910977
CPn0rKFBL67;17988361786362465;❤️;1623362368
CPn0rKFBL67;17915231488762531;Great ideas! We are also trying to spread awareness about the effects of fast fashion on the planet 🌎 Check out our page to find more information!😊;1623441105
CPn0rKFBL67;17877342080429318;I haven't bought any clothes for over two years. Well, except for underwear and socks, I really needed to replace them. All 2019 I didn't want to by clothes and in 2020 I couldn't do to that nasty virus. I really don't need any more clothes. I repair them, been doing that for years.;1624106735
CPn0rKFBL67;17956686400452533;This🙌;1624227177
CPn0rKFBL67;17918263579756219;@dianapatelxoxo;1628573712
CPn0rKFBL67;17884352822415975;@fmwdotcom 😂 u knw na shopping is my weakness 🙈🙈🙈;1628576396
CPn0rKFBL67;17980114516396372;@dianapatelxoxo that's why I'm sharing this with you. So that you overcome it! 😍;1628583315
CPn0rKFBL67;17920068445672286;👏👏;1622695375
CPn0rKFBL67;17872809518380717;I went a year once. I think about doing it again a lot.;1622695554
CPn0rKFBL67;17855516258564400;🙌;1622695657
CPn0rKFBL67;17905058041910426;@ottcho correct!;1622697140
CPn0rKFBL67;17939183176518846;@catriona.stevenson one for the newsletter? 😍;1622697412
CPn0rKFBL67;17869366199442829;@msemmaoz 😍;1622697429
CPn0rKFBL67;18224596486065705;Good luck @spanna1209 😂😂;1622697746
CPn0rKFBL67;17950060270462365;✅💚♻️;1622699569
CPn0rKFBL67;17903078359881697;Or buy something better ...;1622700274
CPn0rKFBL67;18230516782010695;@wooda008 🥴🥴🥴🥴;1622701134
CPn0rKFBL67;17940684502501829;I don’t buy new clothes or shoes for myself & haven’t for the past two years @depop @thriftify and Charity shops are the best! #nonewclothespledge;1622701860
CPn0rKFBL67;17886358421318963;♻️ Upcycle more! 💚;1622701979
CPn0rKFBL67;17920670686662792;❤️❤️❤️;1622702664
CPn0rKFBL67;17937443683523281;@funtovannessa :o;1622702810
CPn0rKFBL67;17922050674641300;I quite love this challenge but I do have a question: What is the solution for small brands, tailors and seamstress who make a living by selling and making clothes?;1622703141
CPn0rKFBL67;17873462015360040;I am doing quite well since october! It is great! And my Wallet loves if as well!;1622703890
CPn0rKFBL67;17920125151714763;I did this and it too changed my life. Unsubscribing to all those teaser emails is key. I cleared my wardrobe for clothes I Iove and its much more flexible and fun. Preloved shopping really does make you feel good. And rent that special outfit for that special occasion. Keep clothes in circulation and out of landfill! 🙌🙌💚♻️;1622704018
CPn0rKFBL67;18089871934260566;@onesta_style totally agree. It's big fashion giants that are cuasing harm to people and planet - I understand that all clothing has some impact, but boycotting all clothing means small, ethical, business losing out, and therefore many of the skilled jobs and training that they provide.  Surely the aim is to encourage people to by much less, and buy much better? And to encourage people to look after and repair their garments because better quality clothing can be repaired time and time again?;1622704445
CPn0rKFBL67;18088044430268389;I am so up for this challenge. I LOVE clothes, but have more than enough! I have taken shopping breaks before, and find that there’s a sort of reverse buzz, as there is with saving, rather than spending money, which I’m now better at than ever before. It’s taken me decades, but I now see it as a feminist issue, returning to Naomi Wolf and The Beauty Myth, where she writes about how disempowered women are, by being constantly encouraged to spend on fashion and beauty, rather than save for a house or a car or a pension... If I’d handled my money better over the years, I’d have set myself up for greater financial independence and I’m sorry that I haven’t. Cutting down, or cutting out clothes shopping is a positive step. Great article in @guardian on this right now by the way! ❤️;1622704651
CPn0rKFBL67;17870039765431505;I am so up for this challenge. I LOVE clothes, but have more than enough! I have taken shopping breaks before, and find that there’s a sort of reverse buzz, as there is with saving, rather than spending money, which I’m now better at than ever before. It’s taken me decades, but I now see it as a feminist issue, returning to Naomi Wolf and The Beauty Myth, where she writes about how disempowered women are, by being constantly encouraged to spend on fashion and beauty, rather than save for a house or a car or a pension... If I’d handled my money better over the years, I’d have set myself up for greater financial independence and I’m sorry that I haven’t. Cutting down, or cutting out clothes shopping is a positive step. Great article in @guardian on this right now by the way! ❤️;1622704664
CPn0rKFBL67;17880852545276983;Perfect!! The future of fashion!!🙏🏻;1622704985
CPn0rKFBL67;17898180248060257;"I agree with stopping the obsessive shopping but I always feel uncomfortable with these challenges because I run two small locally made sustainable labels and we rely on selling things to make a living for our family and the makers we employ and the local fabric mills etc etc. 
If people don’t support labels doing the right thing then we will not survive and all the thrift shops will be filled with fast fashion because that’s all that will be available.";1622705018
CPn0rKFBL67;17917836535699415;@meaghansarah;1622706195
CPn0rKFBL67;17934870682550859;@sustainable_fashion - we are in the same boat as you! We love challenges that stops obsessive shopping or encourages people to consider where they shop. Sadly, NoToShopping for 90days, although it sounds great, could actually have the opposite effect and cause small businesses like ours that are doing the right things to close. We already struggle enough trying to encourage people to support sustainable labels, this initiative could put us out of business and in our case 12 people would be out of jobs. The result… leaving big fast fashion brands who are the root cause of these problems.;1622706485
CPn0rKFBL67;17917800514733188;@bboerenbeker thank you for supporting small, sustainable labels and fasting fast fashion ❤️;1622706591
CPn0rKFBL67;17903080978893529;@johannapomme thank you for buying less but buying better and supporting small ethical brands ❤️;1622706623
CPn0rKFBL67;17899486463020974;@ericagardens thank you for buying less but buying better and supporting small ethical labels!;1622706657
CPn0rKFBL67;17873875541505984;@onesta_style 100% agree. From beginning of time mankind has purchased from others (whether it be a trade or for actual money). Purchasing new clothes is not in itself bad, so long as it doesn’t take advantage of others and cause unnecessary harm to planet, people and animals. Boycotting people and business who are trying to make a difference is not the answer! Being conscious about your purchases and intentional about who you support IS! I won't be doing the no new clothes challenge, but instead I will support the slow fashion movement of buying less but better.;1622706670
CPn0rKFBL67;17904025048939100;We are concerned about this also. We love the challenge of fashion detox but worry that boycotting all shopping for 90days will have the opposite effect on small ethical brands, tailors and seamstresses, and artisan producers. I think there is an alternative challenge. 90 days doesn’t sound like a long time, but its long enough to put a small company out of business, especially after covid.;1622706846
CPn0rKFBL67;18126574633207476;I 4 month and honestly it change ur life in whole new prospective!😊;1622706955
CPn0rKFBL67;17956874215446405;@onesta_style exactly my concern. It’s very tricky because we want to slow down consumption as much as possible as it does make sense from an environmental perspective but socially it could be detrimental to people who reply of this type of business to make a living. I own a business that supports  local tailors and seamstress by supplying them with work from brands and consumers I design for an I know how much they reply of this income to support their families.;1622707420
CPn0rKFBL67;17908399978803348;I’ve not bought new clothes for 17 months!! Huge supporter of this!!🙌🙌;1622709714
CPn0rKFBL67;17875748402493551;I love this. I did this for an entire year in 2019 and it was so liberating. I wrote about it - feel free to check out my profile to see my experience and learnings. But I recommend this to everyone!! 🙌🙌;1622710650
CPn0rKFBL67;17947412275468876;@oodykoo 😮 we were onto something!!;1622710704
CPn0rKFBL67;17891629760177806;@account_of_evelina yes we were!!! Love this x;1622711251
CPn0rKFBL67;18227198566059142;YES TO THIS! I hand repair Vintage and Pre-loved items to rent out at a significantly more affordable rate than buying. Helps minimise the toxic aftermath of consumer debt and reduces fashion landfill, mending perfectly good handpicked items💚💙💜♥️;1622711340
CPn0rKFBL67;17900310179005614;I haven't bought anything new since last summer, only thrifted/vintage. I refuse to buy fast fashion.;1622711895
CPn0rKFBL67;17905442254902759;@beaacatarino;1622712402
CPn0rKFBL67;17907617044820294;@divyaverma92775 @sakshiverma96;1622712543
CPn0rKFBL67;17902873480964355;I only shop at @vinted 🙌;1622712916
CPn0rKFBL67;17888980904232349;We ❤️ this!!!!!! Fashion is so much more than just shopping! Xx;1622713094
CPn0rKFBL67;17883068183216445;👌🏻;1622713160
CPn0rKFBL67;17912634130829104;Yesss;1622713443
CPn0rKFBL67;17908921414878124;Yes. I have had to stop shopping for 3 months, sometimes more. I am amazed at those people who can afford to go shopping every month (week? day??).;1622713810
CPn0rKFBL67;17887668089200364;@onesta_style Totally agree! ❤️❤️❤️;1622717590
CPn0rKFBL67;17915072248715053;Yes, only bought a few gifts and they were from charity shops 😀;1622717814
CPn0rKFBL67;17930204062551055;🙌;1622718476
CPn0rKFBL67;18230055892052712;👏👏👏👏;1622721728
CPn0rKFBL67;17947602298468087;@uttuuu_mishra We should tag u back. You shop more than us and that too useless things 😂😂😂;1622723312
CPn0rKFBL67;17964961201416553;@ioana_july oooof n-am ce sa port, nu ma striga nimic😢;1622660127
CPn0rKFBL67;17914409038747356;🙌🙌🙌;1622660649
CPn0rKFBL67;17886026273174494;I'm on my16th month without buying new clothes 🤗🤩;1622661430
CPn0rKFBL67;17911033873745214;Radically Inclusive !;1622661876
CPn0rKFBL67;18212041816077349;DYC will be a great app for this! Follow us @discoveryourclothes ❤️;1622662036
CPn0rKFBL67;17876018426390596;@onesta_style I agree! Although this scheme has a positive outlook, it undermines businesses such as @onesta_style who work so hard to create amazing products and fight for an amazing cause! Supporting fashion brands that do not harm the planet and only enhance fashion technologies should be appreciated and expand.;1622662388
CPn0rKFBL67;17908565671797361;Just unfollowed 31 pages that were shopping related. I didn't buy from all, some were for inspiration or support, but I'll see how this goes.;1622662691
